protein1 protein2 combined_score
node_name_2182 node_name_415 9.107975365298154
node_name_2182 node_name_525 9.108086137937427
node_name_2182 node_name_858 9.10819689830748
node_name_2182 node_name_1139 9.108307646411031
node_name_2182 node_name_1285 9.108418382250798
node_name_2182 node_name_1515 9.108529105829499
node_name_2182 node_name_1838 9.108639817149843
node_name_2182 node_name_2072 9.108750516214549
node_name_2182 node_name_2131 9.10886120302633
node_name_2182 node_name_2133 9.108971877587894
node_name_2182 node_name_2172 9.109082539901955
node_name_2182 node_name_2180 9.109193189971226
node_name_2182 node_name_2198 9.109303827798412
node_name_2182 node_name_2231 9.109414453386222
node_name_2182 node_name_2232 9.109525066737367
node_name_2182 node_name_2233 9.109635667854551
node_name_2183 node_name_95 9.10974625674048
node_name_2183 node_name_525 9.10985683339786
node_name_2183 node_name_2180 9.109967397829395
node_name_2184 node_name_70 9.11007795003779
node_name_2184 node_name_441 9.110188490025742
node_name_2185 node_name_1131 9.110299017795956
node_name_2185 node_name_1133 9.110409533351133
node_name_2185 node_name_1500 9.110520036693972
node_name_2185 node_name_1538 9.11063052782717
node_name_2186 node_name_756 9.110741006753427
node_name_2186 node_name_901 9.11085147347544
node_name_2186 node_name_1279 9.110961927995904
node_name_2186 node_name_1692 9.111072370317514
node_name_2186 node_name_2199 9.111182800442965
node_name_2187 node_name_172 9.111293218374948
node_name_2187 node_name_756 9.111403624116159
node_name_2187 node_name_1472 9.111514017669288
node_name_2187 node_name_1692 9.111624399037025
node_name_2188 node_name_454 9.11173476822206
node_name_2189 node_name_69 9.111845125227083
node_name_2189 node_name_454 9.111955470054781
node_name_2189 node_name_847 9.112065802707843
node_name_2189 node_name_1395 9.112176123188952
node_name_2189 node_name_1682 9.112286431500795
node_name_2189 node_name_1926 9.112396727646056
node_name_2190 node_name_454 9.11250701162742
node_name_2190 node_name_2022 9.112617283447568
node_name_2191 node_name_387 9.112727543109182
node_name_2192 node_name_144 9.112837790614945
node_name_2192 node_name_213 9.112948025967533
node_name_2192 node_name_495 9.11305824916963
node_name_2192 node_name_537 9.113168460223909
node_name_2193 node_name_2194 9.113278659133051
node_name_2194 node_name_214 9.113388845899733
node_name_2194 node_name_324 9.113499020526627
node_name_2194 node_name_1120 9.113609183016411
node_name_2194 node_name_2193 9.113719333371757
node_name_2194 node_name_2195 9.11382947159534
node_name_2195 node_name_594 9.113939597689829
node_name_2195 node_name_663 9.114049711657897
node_name_2195 node_name_1333 9.114159813502214
node_name_2195 node_name_2194 9.114269903225448
node_name_2196 node_name_1631 9.114379980830272
node_name_2196 node_name_2181 9.114490046319348
node_name_2197 node_name_95 9.114600099695346
node_name_2197 node_name_734 9.114710140960932
node_name_2197 node_name_736 9.11482017011877
node_name_2197 node_name_965 9.114930187171524
node_name_2197 node_name_1388 9.115040192121858
node_name_2197 node_name_2181 9.115150184972434
node_name_2198 node_name_751 9.115260165725912
node_name_2198 node_name_964 9.115370134384955
node_name_2198 node_name_1042 9.115480090952223
node_name_2198 node_name_2055 9.115590035430372
node_name_2198 node_name_2182 9.115699967822062
node_name_2199 node_name_95 9.115809888129949
node_name_2199 node_name_456 9.11591979635669
node_name_2199 node_name_544 9.116029692504942
node_name_2199 node_name_680 9.116139576577355
node_name_2199 node_name_731 9.116249448576587
node_name_2199 node_name_901 9.116359308505288
node_name_2199 node_name_1580 9.116469156366112
node_name_2199 node_name_2186 9.116578992161708
node_name_2199 node_name_2200 9.116688815894728
node_name_2199 node_name_2201 9.11679862756782
node_name_2200 node_name_95 9.11690842718363
node_name_2200 node_name_1580 9.11701821474481
node_name_2200 node_name_2199 9.117127990254003
node_name_2201 node_name_95 9.117237753713859
node_name_2201 node_name_552 9.117347505127018
node_name_2201 node_name_2199 9.117457244496126
node_name_2202 node_name_734 9.117566971823829
node_name_2202 node_name_736 9.117676687112763
node_name_2202 node_name_751 9.117786390365575
node_name_2202 node_name_2181 9.117896081584902
node_name_2203 node_name_731 9.118005760773388
node_name_2203 node_name_1279 9.118115427933665
node_name_2203 node_name_1801 9.118225083068378
node_name_2203 node_name_2330 9.118334726180159
node_name_2203 node_name_2511 9.118444357271645
node_name_2204 node_name_1951 9.118553976345474
node_name_2204 node_name_1952 9.11866358340428
node_name_2204 node_name_2521 9.118773178450692
node_name_2205 node_name_48 9.118882761487347
node_name_2205 node_name_788 9.118992332516877
node_name_2205 node_name_1952 9.119101891541911
node_name_2206 node_name_48 9.119211438565081
node_name_2206 node_name_1951 9.119320973589014
node_name_2206 node_name_1952 9.11943049661634
node_name_2207 node_name_979 9.119540007649686
node_name_2207 node_name_1200 9.11964950669168
node_name_2207 node_name_2241 9.119758993744945
node_name_2208 node_name_1483 9.119868468812108
node_name_2209 node_name_108 9.119977931895791
node_name_2209 node_name_1504 9.120087382998621
node_name_2209 node_name_1647 9.120196822123217
node_name_2210 node_name_104 9.120306249272202
node_name_2210 node_name_864 9.120415664448196
node_name_2211 node_name_1065 9.12052506765382
node_name_2211 node_name_2356 9.12063445889169
node_name_2212 node_name_708 9.120743838164426
node_name_2212 node_name_710 9.120853205474647
node_name_2212 node_name_1392 9.120962560824966
node_name_2212 node_name_2216 9.121071904218
node_name_2213 node_name_51 9.121181235656364
node_name_2213 node_name_421 9.121290555142672
node_name_2213 node_name_710 9.121399862679535
node_name_2214 node_name_51 9.121509158269568
node_name_2214 node_name_1201 9.121618441915379
node_name_2214 node_name_2216 9.12172771361958
node_name_2215 node_name_51 9.121836973384779
node_name_2215 node_name_457 9.121946221213587
node_name_2215 node_name_1724 9.122055457108612
node_name_2215 node_name_2216 9.122164681072457
node_name_2216 node_name_421 9.122273893107732
node_name_2216 node_name_457 9.12238309321704
node_name_2216 node_name_708 9.122492281402987
node_name_2216 node_name_1724 9.122601457668177
node_name_2216 node_name_2212 9.122710622015209
node_name_2216 node_name_2214 9.122819774446688
node_name_2216 node_name_2215 9.122928914965213
node_name_2217 node_name_96 9.123038043573386
node_name_2217 node_name_175 9.123147160273806
node_name_2217 node_name_231 9.123256265069069
node_name_2217 node_name_2023 9.123365357961776
node_name_2217 node_name_2164 9.12347443895452
node_name_2218 node_name_1411 9.1235835080499
node_name_2218 node_name_1459 9.12369256525051
node_name_2219 node_name_475 9.123801610558944
node_name_2219 node_name_485 9.123910643977796
node_name_2219 node_name_1838 9.124019665509655
node_name_2220 node_name_1148 9.124128675157117
node_name_2220 node_name_1169 9.12423767292277
node_name_2220 node_name_1317 9.124346658809207
node_name_2220 node_name_2221 9.124455632819013
node_name_2220 node_name_2525 9.124564594954778
node_name_2221 node_name_823 9.12467354521909
node_name_2221 node_name_1148 9.124782483614537
node_name_2221 node_name_1317 9.1248914101437
node_name_2221 node_name_1739 9.125000324809168
node_name_2221 node_name_2220 9.125109227613523
node_name_2221 node_name_2507 9.125218118559348
node_name_2222 node_name_75 9.125326997649227
node_name_2222 node_name_284 9.12543586488574
node_name_2222 node_name_2224 9.125544720271467
node_name_2222 node_name_2225 9.125653563808989
node_name_2223 node_name_75 9.125762395500885
node_name_2223 node_name_84 9.125871215349733
node_name_2223 node_name_284 9.12598002335811
node_name_2223 node_name_2224 9.126088819528592
node_name_2224 node_name_75 9.126197603863755
node_name_2224 node_name_84 9.126306376366173
node_name_2224 node_name_284 9.126415137038421
node_name_2224 node_name_583 9.126523885883072
node_name_2224 node_name_2222 9.126632622902697
node_name_2224 node_name_2223 9.12674134809987
node_name_2224 node_name_2225 9.126850061477157
node_name_2224 node_name_2226 9.126958763037132
node_name_2225 node_name_75 9.127067452782361
node_name_2225 node_name_284 9.127176130715414
node_name_2225 node_name_583 9.127284796838858
node_name_2225 node_name_2222 9.127393451155257
node_name_2225 node_name_2224 9.127502093667179
node_name_2226 node_name_84 9.127610724377186
node_name_2226 node_name_284 9.127719343287845
node_name_2226 node_name_2224 9.127827950401718
node_name_2227 node_name_266 9.127936545721367
node_name_2227 node_name_634 9.128045129249353
node_name_2227 node_name_1269 9.128153700988236
node_name_2227 node_name_1399 9.128262260940575
node_name_2227 node_name_1630 9.128370809108931
node_name_2227 node_name_2228 9.128479345495862
node_name_2228 node_name_809 9.128587870103924
node_name_2228 node_name_1396 9.128696382935672
node_name_2228 node_name_1501 9.128804883993665
node_name_2228 node_name_2227 9.128913373280454
node_name_2228 node_name_2394 9.129021850798594
node_name_2228 node_name_2395 9.12913031655064
node_name_2229 node_name_266 9.129238770539141
node_name_2229 node_name_601 9.129347212766652
node_name_2229 node_name_809 9.129455643235719
node_name_2230 node_name_482 9.129564061948894
node_name_2230 node_name_606 9.129672468908728
node_name_2230 node_name_938 9.129780864117766
node_name_2230 node_name_2296 9.129889247578555
node_name_2231 node_name_2182 9.129997619293645
node_name_2231 node_name_2292 9.130105979265577
node_name_2232 node_name_315 9.130214327496898
node_name_2232 node_name_1376 9.130322663990151
node_name_2232 node_name_2182 9.13043098874788
node_name_2233 node_name_636 9.130539301772627
node_name_2233 node_name_2182 9.130647603066935
node_name_2233 node_name_2291 9.13075589263334
node_name_2234 node_name_1515 9.130864170474386
node_name_2235 node_name_612 9.13097243659261
node_name_2235 node_name_676 9.13108069099055
node_name_2235 node_name_1955 9.131188933670746
node_name_2236 node_name_151 9.131297164635729
node_name_2236 node_name_805 9.13140538388804
node_name_2236 node_name_1969 9.131513591430211
node_name_2236 node_name_2237 9.131621787264777
node_name_2237 node_name_1240 9.131729971394272
node_name_2237 node_name_2236 9.131838143821225
node_name_2237 node_name_2238 9.13194630454817
node_name_2238 node_name_22 9.132054453577638
node_name_2238 node_name_151 9.13216259091216
node_name_2238 node_name_152 9.13227071655426
node_name_2238 node_name_627 9.132378830506472
node_name_2238 node_name_706 9.132486932771318
node_name_2238 node_name_1702 9.13259502335133
node_name_2238 node_name_1703 9.13270310224903
node_name_2238 node_name_1969 9.132811169466946
node_name_2238 node_name_2237 9.132919225007598
node_name_2238 node_name_2239 9.133027268873512
node_name_2238 node_name_2240 9.133135301067211
node_name_2239 node_name_2238 9.133243321591216
node_name_2240 node_name_152 9.133351330448047
node_name_2240 node_name_963 9.133459327640225
node_name_2240 node_name_1157 9.13356731317027
node_name_2240 node_name_1443 9.133675287040697
node_name_2240 node_name_1530 9.133783249254028
node_name_2240 node_name_2238 9.133891199812776
node_name_2240 node_name_2399 9.13399913871946
node_name_2241 node_name_500 9.134107065976593
node_name_2241 node_name_1191 9.134214981586691
node_name_2241 node_name_1503 9.134322885552267
node_name_2241 node_name_1957 9.134430777875833
node_name_2241 node_name_2207 9.1345386585599
node_name_2241 node_name_2242 9.134646527606982
node_name_2242 node_name_2241 9.134754385019587
node_name_2242 node_name_2539 9.134862230800225
node_name_2243 node_name_1107 9.134970064951407
node_name_2243 node_name_1503 9.135077887475635
node_name_2243 node_name_2244 9.135185698375423
node_name_2243 node_name_2245 9.135293497653272
node_name_2243 node_name_2246 9.135401285311689
node_name_2244 node_name_281 9.13550906135318
node_name_2244 node_name_2243 9.135616825780247
node_name_2245 node_name_2243 9.135724578595394
node_name_2245 node_name_2246 9.135832319801121
node_name_2246 node_name_1595 9.135940049399933
node_name_2246 node_name_2243 9.136047767394327
node_name_2246 node_name_2245 9.136155473786806
node_name_2246 node_name_2247 9.136263168579868
node_name_2247 node_name_281 9.13637085177601
node_name_2247 node_name_972 9.136478523377727
node_name_2247 node_name_1086 9.136586183387521
node_name_2247 node_name_1325 9.136693831807884
node_name_2247 node_name_2246 9.136801468641313
node_name_2247 node_name_2509 9.1369090938903
node_name_2247 node_name_2543 9.13701670755734
node_name_2248 node_name_348 9.137124309644923
node_name_2248 node_name_428 9.137231900155545
node_name_2248 node_name_837 9.137339479091693
node_name_2248 node_name_856 9.137447046455858
node_name_2248 node_name_996 9.13755460225053
node_name_2248 node_name_1071 9.137662146478197
node_name_2248 node_name_1135 9.137769679141348
node_name_2248 node_name_1138 9.137877200242468
node_name_2248 node_name_1255 9.137984709784043
node_name_2248 node_name_1257 9.138092207768558
node_name_2248 node_name_1366 9.1381996941985
node_name_2248 node_name_1461 9.13830716907635
node_name_2248 node_name_1545 9.138414632404594
node_name_2248 node_name_2249 9.13852208418571
node_name_2249 node_name_368 9.138629524422182
node_name_2249 node_name_1257 9.13873695311649
node_name_2249 node_name_2130 9.138844370271112
node_name_2249 node_name_2248 9.138951775888529
node_name_2249 node_name_2518 9.139059169971219
node_name_2249 node_name_2671 9.139166552521658
node_name_2250 node_name_283 9.139273923542323
node_name_2250 node_name_348 9.13938128303569
node_name_2250 node_name_1138 9.139488631004232
node_name_2250 node_name_1260 9.139595967450425
node_name_2251 node_name_121 9.139703292376742
node_name_2251 node_name_1158 9.139810605785655
node_name_2251 node_name_2252 9.139917907679637
node_name_2252 node_name_121 9.140025198061156
node_name_2252 node_name_1158 9.140132476932687
node_name_2252 node_name_2251 9.140239744296693
node_name_2253 node_name_1697 9.140347000155648
node_name_2254 node_name_1146 9.140454244512016
node_name_2255 node_name_225 9.140561477368266
node_name_2256 node_name_102 9.140668698726863
node_name_2256 node_name_1878 9.140775908590273
node_name_2257 node_name_1728 9.140883106960962
node_name_2258 node_name_1290 9.140990293841389
node_name_2259 node_name_1419 9.141097469234023
